first_name,last_name,city,state,shirt_or_hat,quiz_points,team,signup,id_number,company,state_name,state_abbrev,region,division
Craig,Turner,Miami,FL,hat,80,blue,2015-01-11,10431,"Hammes, Hauck and Stokes",Florida,FL,South,South Atlantic
Cynthia,Alexander,Jersey City,NJ,hat,60,green,2014-03-30,9925,"Berge, Nicolas and Hahn",New Jersey,NJ,Northeast,Middle Atlantic
Cynthia,Carroll,Monticello,MN,hat,30,green,2015-06-24,10075,Stracke and Sons,Minnesota,MN,Midwest,West North Central
Cynthia,Evans,San Antonio,TX,shirt,30,red,2015-06-05,9809,"Emard, Ruecker and Halvorson",Texas,TX,South,West South Central
Cynthia,Powell,Odessa,TX,shirt,100,blue,2016-11-05,9915,Jaskolski-Wiegand,Texas,TX,South,West South Central
Daniel,Alvarez,Spartanburg,SC,shirt,20,red,2014-05-02,10427,,South Carolina,SC,South,South Atlantic
Daniel,George,Scranton,PA,hat,90,red,2014-06-04,10313,"Runte, Little and Koch",Pennsylvania,PA,Northeast,Middle Atlantic
Daniel,Hunt,Pueblo,CO,hat,90,green,2016-09-21,10174,O'Conner-Schinner,Colorado,CO,West,Mountain
Daniel,Williamson,San Francisco,CA,shirt,30,red,2014-05-24,9758,Hand LLC,California,CA,West,Pacific
Daniel,Woods,Glendale,CA,shirt,70,blue,2016-06-27,10062,Weber Inc,California,CA,West,Pacific
David,Davis,Sterling,VA,hat,90,red,2016-04-21,9617,,Virginia,VA,South,South Atlantic
David,Ford,Fort Wayne,IN,shirt,40,green,2015-01-19,9544,"Howe, Reinger and Ondricka",Indiana,IN,Northeast,East North Central
David,Hunter,Albuquerque,NM,hat,60,green,2014-05-07,9751,Johns LLC,New Mexico,NM,West,Mountain
David,Roberts,Atlanta,GA,hat,90,red,2015-10-16,9737,Conn-Ryan,Georgia,GA,South,South Atlantic
David,Thomas,Evansville,IN,hat,70,red,2016-01-24,10391,,Indiana,IN,Northeast,East North Central
David,Wheeler,Humble,TX,hat,10,green,2014-04-01,10216,"Gerlach, Tillman and Mosciski",Texas,TX,South,West South Central
Deborah,Hanson,Palm Bay,FL,shirt,90,red,2015-11-20,9821,"Stiedemann, Schaden and Lakin",Florida,FL,South,South Atlantic
Deborah,Johnston,Pasadena,CA,hat,20,blue,2015-05-20,10032,,California,CA,West,Pacific
Deborah,Lee,San Francisco,CA,hat,50,green,2014-09-03,9679,Langosh and Sons,California,CA,West,Pacific
Deborah,Meyer,Saint Louis,MO,hat,10,red,2016-10-30,10328,Herman-Kuhic,Missouri,MO,Midwest,West North Central
Deborah,Murray,Decatur,GA,shirt,60,green,2015-04-20,10144,"Mante, Hessel and Ziemann",Georgia,GA,South,South Atlantic
Deborah,Rivera,El Paso,TX,hat,50,blue,2015-10-31,9846,Rosenbaum LLC,Texas,TX,South,West South Central
Deborah,Snyder,Fort Wayne,IN,hat,100,blue,2016-09-26,10389,Veum LLC,Indiana,IN,Northeast,East North Central
Debra,Bennett,Raleigh,NC,shirt,80,red,2014-01-01,10142,Hudson and Sons,North Carolina,NC,South,South Atlantic
Debra,Daniels,Dallas,TX,hat,70,blue,2016-01-12,10023,"Kuhic, VonRueden and Kohler",Texas,TX,South,West South Central
Debra,Frazier,Las Vegas,NV,hat,50,green,2015-09-27,9712,Baumbach LLC,Nevada,NV,West,Mountain
Debra,Garrett,Panama City,FL,shirt,50,green,2016-04-22,10243,Rosenbaum LLC,Florida,FL,South,South Atlantic
Debra,Gonzalez,Milwaukee,WI,shirt,90,green,2015-01-11,9823,,Wisconsin,WI,Midwest,East North Central
Debra,Henry,Anderson,SC,hat,90,blue,2016-07-09,9792,Pollich Group,South Carolina,SC,South,South Atlantic
Debra,Hughes,Brooksville,FL,shirt,80,red,2016-09-21,9926,,Florida,FL,South,South Atlantic
Debra,Scott,Santa Fe,NM,hat,30,blue,2015-03-18,9621,Stracke Group,New Mexico,NM,West,Mountain
Delaware,DE,South,South Atlantic,Ann,Harrison,Wilmington,DE,shirt,80,blue,2016-08-06,10407,Reilly-Friesen
Delaware,DE,South,South Atlantic,Ryan,Rice,Wilmington,DE,shirt,70,blue,2014-06-16,9504,Carter-VonRueden
Denise,Fuller,Denver,CO,shirt,80,green,2015-02-16,10177,Ward-Effertz,Colorado,CO,West,Mountain
Denise,Gutierrez,Abilene,TX,hat,100,red,2015-02-12,9680,,Texas,TX,South,West South Central
Denise,Hanson,Huntington,WV,shirt,90,green,2016-04-29,10351,McKenzie-Simonis,West Virginia,WV,South,South Atlantic
Denise,Lawson,San Antonio,TX,shirt,70,green,2013-12-31,10198,Veum LLC,Texas,TX,South,West South Central
Denise,Lawson,San Francisco,CA,shirt,80,green,2015-07-25,9943,Mohr and Sons,California,CA,West,Pacific
Denise,White,Newton,MA,hat,70,green,2015-06-15,10423,Walker-Bauch,Massachusetts,MA,Northeast,New England
Dennis,Banks,New York City,NY,hat,20,red,2016-02-19,9506,"Ullrich, Schroeder and Rempel",New York,NY,Northeast,Middle Atlantic
Dennis,Bishop,Sioux Falls,SD,hat,60,green,2015-05-11,9736,Goldner LLC,South Dakota,SD,Midwest,West North Central
Dennis,Gordon,Richmond,CA,shirt,70,blue,2015-11-12,10011,Beier-Wintheiser,California,CA,West,Pacific
Dennis,Harper,Fort Lauderdale,FL,shirt,20,blue,2015-04-24,9576,Metz-Kling,Florida,FL,South,South Atlantic
Dennis,Hicks,Springfield,VA,hat,70,blue,2014-09-29,10221,"Dach, Schuster and Rodriguez",Virginia,VA,South,South Atlantic
Dennis,Lopez,Alexandria,VA,shirt,10,red,2016-10-23,10115,"Hyatt, Streich and Ortiz",Virginia,VA,South,South Atlantic
Diana,Gonzales,San Jose,CA,hat,90,red,2014-04-10,9635,Koelpin Group,California,CA,West,Pacific
Diana,Torres,Denver,CO,hat,90,blue,2014-07-29,10077,"Rowe, Fay and Bosco",Colorado,CO,West,Mountain
Diane,Kelly,Charleston,WV,shirt,90,red,2015-12-07,10346,Berge Inc,West Virginia,WV,South,South Atlantic
Diane,Perry,Detroit,MI,shirt,90,red,2015-11-23,10424,Hodkiewicz Group,Michigan,MI,Midwest,East North Central
Donald,Black,Pensacola,FL,shirt,50,red,2016-10-12,9509,Cartwright LLC,Florida,FL,South,South Atlantic
Donald,Ellis,El Paso,TX,hat,30,blue,2014-07-11,9534,Hickle and Sons,Texas,TX,South,West South Central
Donald,Greene,Miami,FL,hat,100,green,2014-11-26,9601,"Stanton, Runolfsdottir and Pouros",Florida,FL,South,South Atlantic
Donald,Harris,Denver,CO,shirt,90,red,2016-08-21,9842,Dibbert-Rowe,Colorado,CO,West,Mountain
Donald,Phillips,Minneapolis,MN,hat,90,red,2016-10-18,9752,,Minnesota,MN,Midwest,West North Central
Donald,Woods,San Jose,CA,hat,70,green,2016-04-26,10486,Adams Inc,California,CA,West,Pacific
Donna,Armstrong,Portland,OR,hat,10,red,2014-09-06,10250,Torp-Leuschke,Oregon,OR,West,Pacific
Donna,Carr,West Palm Beach,FL,shirt,90,red,2014-12-16,9593,"Bins, Schneider and Rutherford",Florida,FL,South,South Atlantic
Donna,Daniels,Irving,TX,hat,80,blue,2015-07-05,9999,Schaden-Christiansen,Texas,TX,South,West South Central
Donna,Daniels,Port Charlotte,FL,hat,100,blue,2015-08-22,9531,Ziemann and Sons,Florida,FL,South,South Atlantic
Donna,Flores,Cincinnati,OH,hat,70,green,2015-01-24,9994,Green Group,Ohio,OH,Midwest,East North Central
Donna,Hernandez,Sacramento,CA,shirt,80,blue,2016-03-21,10413,Schmitt-Swift,California,CA,West,Pacific
Donna,Johnston,New York City,NY,hat,40,red,2015-03-09,10412,Aufderhar Group,New York,NY,Northeast,Middle Atlantic
Doris,Chavez,Alexandria,LA,shirt,80,green,2015-05-14,10378,Wolff Inc,Louisiana,LA,South,West South Central
Doris,Cruz,Saint Petersburg,FL,hat,80,blue,2016-01-31,9567,,Florida,FL,South,South Atlantic
Doris,Hunter,Boynton Beach,FL,hat,50,blue,2013-11-21,10017,Hilpert LLC,Florida,FL,South,South Atlantic
Doris,Jenkins,San Francisco,CA,shirt,70,blue,2015-05-27,9972,"Shields, Lind and Legros",California,CA,West,Pacific
Doris,Lane,Miami,FL,hat,20,blue,2016-01-27,9696,Kub and Sons,Florida,FL,South,South Atlantic
Doris,Washington,El Paso,TX,hat,90,green,2015-12-08,9727,Bruen-Stracke,Texas,TX,South,West South Central
Dorothy,Boyd,Fairfax,VA,hat,50,blue,2014-08-01,10470,Stracke-Osinski,Virginia,VA,South,South Atlantic
Dorothy,Cole,Stamford,CT,hat,30,blue,2014-07-19,10416,Bartell-Schaden,Connecticut,CT,Northeast,New England
Douglas,Boyd,Denver,CO,hat,60,green,2014-12-22,10366,Olson and Sons,Colorado,CO,West,Mountain
Douglas,Freeman,Fort Lauderdale,FL,hat,60,blue,2015-09-21,9795,"Vandervort, Bartoletti and Stanton",Florida,FL,South,South Atlantic
Douglas,Mills,Oklahoma City,OK,shirt,30,green,2015-11-08,10105,,Oklahoma,OK,South,West South Central
Douglas,Peterson,Youngstown,OH,hat,80,green,2013-11-24,10465,Littel Group,Ohio,OH,Midwest,East North Central
Douglas,Stanley,College Station,TX,hat,90,blue,2015-11-17,10128,"Paucek, Bernier and Leuschke",Texas,TX,South,West South Central
Douglas,Williamson,Houston,TX,shirt,30,red,2015-04-02,9575,Bashirian LLC,Texas,TX,South,West South Central
Earl,Burns,Beaverton,OR,shirt,50,blue,2014-09-21,10443,"Wolff, Pfannerstill and Gaylord",Oregon,OR,West,Pacific
Earl,Evans,Memphis,TN,hat,90,green,2015-08-29,10267,"Kerluke, Anderson and Reynolds",Tennessee,TN,South,East South Central
Earl,Green,Independence,MO,shirt,100,red,2015-07-18,9785,Hauck-Wisozk,Missouri,MO,Midwest,West North Central
Earl,Jenkins,Omaha,NE,shirt,50,red,2016-04-08,10259,Maggio-Reynolds,Nebraska,NE,Midwest,West North Central
Earl,Ruiz,Hampton,VA,hat,90,blue,2016-04-04,9906,"Mayert, Huel and Greenholt",Virginia,VA,South,South Atlantic
Earl,Russell,Naples,FL,hat,20,red,2015-07-07,10100,Haag Inc,Florida,FL,South,South Atlantic
Earl,Simmons,Spokane,WA,hat,100,red,2015-03-27,10226,Simonis Inc,Washington,WA,West,Pacific
Earl,Snyder,Birmingham,AL,hat,100,red,2016-09-08,9524,Mills and Sons,Alabama,AL,South,East South Central
Earl,Watkins,Hagerstown,MD,shirt,70,green,2015-07-02,10090,Renner-Kub,Maryland,MD,South,South Atlantic
Edward,Adams,New Orleans,LA,hat,60,blue,2014-03-18,9651,"Gerlach, Upton and Maggio",Louisiana,LA,South,West South Central
Edward,Campbell,Tucson,AZ,hat,80,blue,2014-01-28,9930,Torphy LLC,Arizona,AZ,West,Mountain
Edward,Hart,Birmingham,AL,hat,10,blue,2014-09-08,10038,Predovic-Osinski,Alabama,AL,South,East South Central
Edward,Hicks,Bakersfield,CA,hat,10,red,2014-02-04,10187,"Parker, Block and Hyatt",California,CA,West,Pacific
Edward,Mcdonald,Greenville,SC,hat,90,red,2014-08-26,10418,"Klocko, Altenwerth and Huels",South Carolina,SC,South,South Atlantic
Edward,Ross,Houston,TX,shirt,90,red,2015-02-01,9866,Gislason LLC,Texas,TX,South,West South Central
Edward,Sanchez,San Francisco,CA,hat,100,red,2014-01-30,10208,Koch-Hudson,California,CA,West,Pacific
Elizabeth,Murphy,Memphis,TN,hat,80,blue,2014-01-26,10485,"Morar, Botsford and Crona",Tennessee,TN,South,East South Central
Emily,Berry,Tacoma,WA,hat,80,red,2013-12-04,10316,Howell Inc,Washington,WA,West,Pacific
Emily,Carroll,Bethesda,MD,hat,80,blue,2015-07-25,10170,Oberbrunner-Dicki,Maryland,MD,South,South Atlantic
Emily,Elliott,Port Washington,NY,shirt,60,blue,2015-09-07,9702,,New York,NY,Northeast,Middle Atlantic
Emily,Gutierrez,Fort Myers,FL,shirt,90,blue,2015-09-19,10026,,Florida,FL,South,South Atlantic
Emily,James,Saint Louis,MO,shirt,50,blue,2015-10-18,10359,,Missouri,MO,Midwest,West North Central
Emily,Johnson,Syracuse,NY,hat,90,green,2015-06-18,9964,Rau-Pouros,New York,NY,Northeast,Middle Atlantic
Emily,Marshall,San Antonio,TX,shirt,70,green,2014-11-20,9871,Sanford LLC,Texas,TX,South,West South Central
Emily,Richards,Columbus,OH,hat,20,red,2016-11-12,9764,Simonis-Wiegand,Ohio,OH,Midwest,East North Central
Eric,Gardner,Bloomington,IN,hat,100,green,2015-11-06,10321,Hartmann LLC,Indiana,IN,Northeast,East North Central
Eric,Martinez,Charlotte,NC,shirt,90,green,2014-03-08,9907,Conroy-Bednar,North Carolina,NC,South,South Atlantic
Eric,Morgan,Charlotte,NC,hat,90,red,2015-12-25,10112,Lebsack-Kihn,North Carolina,NC,South,South Atlantic
Eric,Nguyen,Dallas,TX,shirt,90,red,2014-06-20,10352,"Kunze, Hirthe and Nader",Texas,TX,South,West South Central
Eric,Turner,Akron,OH,hat,70,green,2015-07-22,9880,Murphy Inc,Ohio,OH,Midwest,East North Central
Ernest,Fowler,Concord,CA,hat,50,red,2015-04-17,9995,,California,CA,West,Pacific
Ernest,Mills,San Jose,CA,shirt,80,green,2015-02-17,9643,,California,CA,West,Pacific
Ernest,Peters,Shawnee Mission,KS,hat,40,red,2016-05-28,10091,"Beer, Wolf and Cruickshank",Kansas,KS,Midwest,West North Central
Ernest,Reed,Virginia Beach,VA,hat,20,green,2016-08-22,10369,Kuhn-Pfannerstill,Virginia,VA,South,South Atlantic
Ernest,Woods,Dallas,TX,hat,80,green,2014-07-15,10192,"Mann, Crist and Ziemann",Texas,TX,South,West South Central
Eugene,Flores,Boca Raton,FL,hat,40,green,2014-02-20,10255,"Wintheiser, Abernathy and Ankunding",Florida,FL,South,South Atlantic
Eugene,Hansen,Springfield,MO,shirt,50,red,2016-01-25,10094,Gutmann-Berge,Missouri,MO,Midwest,West North Central
Eugene,Jackson,Denver,CO,hat,80,blue,2015-03-12,9672,O'Connell Inc,Colorado,CO,West,Mountain
Eugene,Martinez,Dayton,OH,hat,90,red,2014-08-03,10286,Jast-Lesch,Ohio,OH,Midwest,East North Central
Eugene,Perry,Saint Louis,MO,hat,90,green,2016-09-12,10165,Willms Group,Missouri,MO,Midwest,West North Central
Eugene,Ray,Chicago,IL,shirt,80,red,2016-09-01,9848,"Carroll, Weber and Smith",Illinois,IL,Northeast,East North Central
Eugene,Stewart,Greeley,CO,hat,90,blue,2014-08-21,9624,,Colorado,CO,West,Mountain
Eugene,Welch,Tuscaloosa,AL,hat,60,blue,2016-08-15,10014,O'Keefe and Sons,Alabama,AL,South,East South Central
Evelyn,Austin,Albuquerque,NM,hat,50,green,2015-01-31,9967,Keeling Group,New Mexico,NM,West,Mountain
Evelyn,Oliver,Lima,OH,shirt,50,blue,2016-06-03,10200,Grady-Harber,Ohio,OH,Midwest,East North Central
Evelyn,Peters,Lima,OH,shirt,80,red,2016-06-20,10085,Kshlerin Group,Ohio,OH,Midwest,East North Central
Florida,FL,South,South Atlantic,Adam,Richardson,Ocala,FL,hat,100,red,2016-07-29,10175,Prosacco LLC
Florida,FL,South,South Atlantic,Alice,Bennett,Palm Bay,FL,hat,50,green,2015-11-07,10021,"Reichel, Miller and Effertz"
Florida,FL,South,South Atlantic,Alice,Miller,Daytona Beach,FL,hat,70,green,2015-11-29,9715,Padberg-Cummings
Florida,FL,South,South Atlantic,Alice,Shaw,Miami,FL,hat,50,red,2014-03-30,10430,"Hane, Jacobi and Lind"
Florida,FL,South,South Atlantic,Andrew,Moreno,Fort Lauderdale,FL,hat,10,green,2016-03-26,9832,Hackett-Sipes
Florida,FL,South,South Atlantic,Angela,Duncan,Miami Beach,FL,hat,70,blue,2015-07-29,9879,Stoltenberg-Lakin
Florida,FL,South,South Atlantic,Anne,Porter,Fort Lauderdale,FL,shirt,10,green,2015-09-13,9913,"Smith, Mertz and Sawayn"
Florida,FL,South,South Atlantic,Annie,Greene,Miami,FL,hat,20,blue,2015-02-11,9585,Cormier-Altenwerth
Florida,FL,South,South Atlantic,Annie,Kennedy,Punta Gorda,FL,hat,80,red,2016-01-01,9803,Green-Kreiger
Florida,FL,South,South Atlantic,Benjamin,Bowman,Orlando,FL,shirt,20,green,2016-09-09,9676,Sauer LLC
Florida,FL,South,South Atlantic,Benjamin,Duncan,Hollywood,FL,hat,50,red,2014-04-19,10139,Bailey and Sons
Florida,FL,South,South Atlantic,Bonnie,Willis,Saint Petersburg,FL,shirt,80,red,2016-07-11,10394,Howell Inc
Florida,FL,South,South Atlantic,Brandon,Greene,Naples,FL,hat,10,green,2015-11-15,10327,Erdman-Nolan
Florida,FL,South,South Atlantic,Brian,Bowman,Pompano Beach,FL,hat,80,green,2014-11-22,10414,Dickinson-Daugherty
Florida,FL,South,South Atlantic,Brian,George,Lake Worth,FL,hat,70,red,2014-03-10,9515,"Stehr, Windler and MacGyver"
Florida,FL,South,South Atlantic,Bruce,Phillips,West Palm Beach,FL,hat,100,red,2015-10-21,9692,Jacobson-Bins
Florida,FL,South,South Atlantic,Carl,Sanders,Pensacola,FL,shirt,90,green,2014-10-04,10426,Heller-Satterfield
Florida,FL,South,South Atlantic,Carolyn,Mills,Tampa,FL,shirt,40,blue,2014-06-04,9678,Pollich-Rice
Florida,FL,South,South Atlantic,Catherine,Peters,Port Charlotte,FL,hat,90,green,2014-01-26,9979,
Florida,FL,South,South Atlantic,Christina,Gibson,West Palm Beach,FL,shirt,30,red,2015-11-06,9929,Bernhard-Lemke
Florida,FL,South,South Atlantic,Christine,Reyes,Orlando,FL,hat,80,red,2014-09-03,10442,Stokes-Williamson
Florida,FL,South,South Atlantic,Craig,Turner,Miami,FL,hat,80,blue,2015-01-11,10431,"Hammes, Hauck and Stokes"
Florida,FL,South,South Atlantic,Deborah,Hanson,Palm Bay,FL,shirt,90,red,2015-11-20,9821,"Stiedemann, Schaden and Lakin"
Florida,FL,South,South Atlantic,Debra,Garrett,Panama City,FL,shirt,50,green,2016-04-22,10243,Rosenbaum LLC
Florida,FL,South,South Atlantic,Debra,Hughes,Brooksville,FL,shirt,80,red,2016-09-21,9926,
Florida,FL,South,South Atlantic,Dennis,Harper,Fort Lauderdale,FL,shirt,20,blue,2015-04-24,9576,Metz-Kling
Florida,FL,South,South Atlantic,Donald,Black,Pensacola,FL,shirt,50,red,2016-10-12,9509,Cartwright LLC
Florida,FL,South,South Atlantic,Donald,Greene,Miami,FL,hat,100,green,2014-11-26,9601,"Stanton, Runolfsdottir and Pouros"
Florida,FL,South,South Atlantic,Donna,Carr,West Palm Beach,FL,shirt,90,red,2014-12-16,9593,"Bins, Schneider and Rutherford"
Florida,FL,South,South Atlantic,Donna,Daniels,Port Charlotte,FL,hat,100,blue,2015-08-22,9531,Ziemann and Sons
Florida,FL,South,South Atlantic,Doris,Cruz,Saint Petersburg,FL,hat,80,blue,2016-01-31,9567,
Florida,FL,South,South Atlantic,Doris,Hunter,Boynton Beach,FL,hat,50,blue,2013-11-21,10017,Hilpert LLC
Florida,FL,South,South Atlantic,Doris,Lane,Miami,FL,hat,20,blue,2016-01-27,9696,Kub and Sons
Florida,FL,South,South Atlantic,Douglas,Freeman,Fort Lauderdale,FL,hat,60,blue,2015-09-21,9795,"Vandervort, Bartoletti and Stanton"
Florida,FL,South,South Atlantic,Earl,Russell,Naples,FL,hat,20,red,2015-07-07,10100,Haag Inc
Florida,FL,South,South Atlantic,Emily,Gutierrez,Fort Myers,FL,shirt,90,blue,2015-09-19,10026,
Florida,FL,South,South Atlantic,Eugene,Flores,Boca Raton,FL,hat,40,green,2014-02-20,10255,"Wintheiser, Abernathy and Ankunding"
Florida,FL,South,South Atlantic,Gloria,Reynolds,Port Charlotte,FL,hat,40,blue,2013-12-26,9900,Becker-Heller
Florida,FL,South,South Atlantic,Harold,Patterson,Fort Pierce,FL,shirt,50,red,2015-11-06,9650,Gibson Group
Florida,FL,South,South Atlantic,Heather,Little,Saint Petersburg,FL,shirt,80,blue,2015-12-28,10317,
Florida,FL,South,South Atlantic,Henry,Kim,Bradenton,FL,shirt,70,blue,2015-11-21,9825,Wintheiser LLC
Florida,FL,South,South Atlantic,Jacqueline,Evans,Miami,FL,shirt,90,green,2015-08-15,9667,"Roob, Mohr and Baumbach"
Florida,FL,South,South Atlantic,Jacqueline,Stanley,Fort Lauderdale,FL,shirt,40,blue,2015-09-05,9657,"Huel, Cummerata and Halvorson"
Florida,FL,South,South Atlantic,James,Morrison,Bradenton,FL,hat,80,blue,2015-02-11,9561,Keebler Inc
Florida,FL,South,South Atlantic,Jason,Cole,Orlando,FL,hat,100,red,2016-05-24,9611,"Murphy, Beier and Jacobi"
Florida,FL,South,South Atlantic,Jason,West,Fort Lauderdale,FL,hat,90,red,2016-02-03,9845,Moore and Sons
Florida,FL,South,South Atlantic,Jeffrey,Martinez,Tampa,FL,shirt,70,green,2015-11-19,10045,Kilback Inc
Florida,FL,South,South Atlantic,Jennifer,Garrett,Saint Petersburg,FL,shirt,30,blue,2016-09-15,9855,"Osinski, Greenholt and Spencer"
Florida,FL,South,South Atlantic,Jennifer,Thomas,Jacksonville,FL,shirt,70,red,2016-03-23,10262,Hettinger Inc
Florida,FL,South,South Atlantic,Jerry,Watkins,Daytona Beach,FL,hat,50,red,2015-01-22,9686,Nader LLC
Florida,FL,South,South Atlantic,Jimmy,Carr,Tampa,FL,shirt,40,blue,2015-02-24,10218,"Hudson, Bogan and Gaylord"
Florida,FL,South,South Atlantic,Jose,Carroll,Daytona Beach,FL,hat,80,blue,2014-05-17,10209,"Bergnaum, Bauch and Hickle"
Florida,FL,South,South Atlantic,Joshua,Green,Orlando,FL,shirt,90,blue,2013-12-13,10167,"Jacobson, Herman and Zboncak"
Florida,FL,South,South Atlantic,Judy,Black,Hollywood,FL,hat,90,red,2014-05-21,10037,Mertz-Auer
Florida,FL,South,South Atlantic,Julie,Bell,Punta Gorda,FL,shirt,20,green,2014-04-21,10297,
Florida,FL,South,South Atlantic,Justin,Olson,Panama City,FL,hat,90,green,2014-08-17,10018,Mann Inc
Florida,FL,South,South Atlantic,Karen,Kelley,Naples,FL,hat,80,red,2014-09-23,9656,"Senger, Casper and Koss"
Florida,FL,South,South Atlantic,Keith,Knight,Orlando,FL,hat,100,green,2014-03-11,10135,Jerde-Ondricka
Florida,FL,South,South Atlantic,Kimberly,Black,Largo,FL,hat,80,red,2014-01-13,9608,Weber-Crona
Florida,FL,South,South Atlantic,Laura,Brown,Miami,FL,shirt,70,green,2016-01-19,9565,
Florida,FL,South,South Atlantic,Lawrence,Hart,Jacksonville,FL,shirt,100,green,2016-02-24,9562,Renner Group
Florida,FL,South,South Atlantic,Lawrence,Hill,Saint Petersburg,FL,shirt,80,blue,2014-01-04,9555,
Florida,FL,South,South Atlantic,Linda,Bowman,Tampa,FL,hat,80,green,2016-09-27,10015,"Ortiz, Rippin and Hudson"
Florida,FL,South,South Atlantic,Linda,Matthews,Miami,FL,hat,10,green,2014-11-28,9718,"Boyer, Senger and Lemke"
Florida,FL,South,South Atlantic,Mark,Williams,Jacksonville,FL,hat,70,green,2016-01-17,9814,Mann Inc
Florida,FL,South,South Atlantic,Martha,Cruz,Hollywood,FL,hat,10,green,2015-04-29,9700,Ernser-Weimann
Florida,FL,South,South Atlantic,Michael,Turner,Tampa,FL,hat,90,blue,2015-07-04,9600,Spinka-Gorczany
Florida,FL,South,South Atlantic,Michelle,Baker,Boca Raton,FL,hat,100,blue,2015-01-22,10203,Von-Bashirian
Florida,FL,South,South Atlantic,Michelle,Carr,Fort Pierce,FL,hat,20,green,2016-02-17,10246,Ankunding-Cormier
Florida,FL,South,South Atlantic,Nancy,Murphy,Fort Lauderdale,FL,shirt,90,green,2014-10-10,9862,Tromp-Raynor
Florida,FL,South,South Atlantic,Nicholas,Peters,West Palm Beach,FL,hat,100,blue,2014-12-21,10179,Pagac-Cartwright
Florida,FL,South,South Atlantic,Norma,Willis,Gainesville,FL,hat,90,blue,2014-07-11,10173,Thompson-Rosenbaum
Florida,FL,South,South Atlantic,Patricia,Cooper,Orlando,FL,shirt,90,green,2014-01-14,10291,"Dickens, Anderson and Boyle"
Florida,FL,South,South Atlantic,Paula,Bishop,Naples,FL,shirt,100,red,2014-11-08,9884,"Feeney, White and Corwin"
Florida,FL,South,South Atlantic,Peter,Nelson,Tallahassee,FL,hat,100,blue,2015-05-22,9666,"Steuber, Watsica and Little"
Florida,FL,South,South Atlantic,Phillip,James,Tallahassee,FL,shirt,90,blue,2015-07-28,10287,Kiehn-Muller
Florida,FL,South,South Atlantic,Raymond,Romero,Fort Myers,FL,shirt,80,blue,2015-11-14,9993,Von-Walter
Florida,FL,South,South Atlantic,Robin,Gardner,Vero Beach,FL,hat,30,green,2015-04-10,9790,Morar-Yundt
Florida,FL,South,South Atlantic,Robin,Ryan,Tampa,FL,hat,30,blue,2014-11-28,10446,Collins Inc
Florida,FL,South,South Atlantic,Rose,Williams,Fort Lauderdale,FL,shirt,80,green,2015-02-13,9568,"Heaney, Pouros and Crist"
Florida,FL,South,South Atlantic,Roy,Arnold,Lakeland,FL,hat,90,red,2014-09-11,10436,Windler-Ryan
Florida,FL,South,South Atlantic,Sandra,Ferguson,Boca Raton,FL,hat,20,blue,2016-01-08,10053,
Florida,FL,South,South Atlantic,Sara,Morales,Pensacola,FL,shirt,70,blue,2014-09-28,9981,Brekke-Waelchi
Florida,FL,South,South Atlantic,Sarah,Johnston,Miami,FL,hat,90,red,2014-08-26,10166,Dickinson Group
Florida,FL,South,South Atlantic,Stephanie,Gomez,Orlando,FL,hat,90,green,2014-08-31,10459,Marquardt-Ziemann
Florida,FL,South,South Atlantic,Stephen,Hughes,West Palm Beach,FL,shirt,80,green,2016-04-10,10210,Leffler and Sons
Florida,FL,South,South Atlantic,Stephen,Wagner,Tampa,FL,shirt,20,red,2014-09-17,10433,
Florida,FL,South,South Atlantic,Steven,Foster,Pensacola,FL,hat,30,red,2015-01-06,10061,"Rodriguez, Gorczany and Hickle"
Florida,FL,South,South Atlantic,Susan,Pierce,Pensacola,FL,hat,90,green,2016-01-12,10057,
Florida,FL,South,South Atlantic,Tammy,Nichols,Miami,FL,shirt,80,blue,2014-11-27,10293,Hackett Group
Florida,FL,South,South Atlantic,Teresa,Sullivan,Jacksonville,FL,shirt,80,green,2014-01-28,10132,Pollich-Gutmann
Florida,FL,South,South Atlantic,Terry,Stanley,Ocala,FL,shirt,100,blue,2015-07-21,10020,"Ferry, Bartoletti and Prohaska"
Florida,FL,South,South Atlantic,Wayne,Ryan,Pinellas Park,FL,shirt,100,blue,2014-01-29,10152,Schumm Group
Frances,Austin,Las Vegas,NV,shirt,100,red,2014-09-20,10397,Altenwerth-Pfeffer,Nevada,NV,West,Mountain
Frances,Barnes,San Antonio,TX,shirt,90,green,2016-09-26,9784,Feest-Price,Texas,TX,South,West South Central
Frances,Hunter,Indianapolis,IN,hat,30,blue,2015-10-24,10491,"Marvin, Schamberger and Purdy",Indiana,IN,Northeast,East North Central
Frances,Hunter,Madison,WI,shirt,50,blue,2014-12-14,10497,"Bergnaum, Goodwin and Schneider",Wisconsin,WI,Midwest,East North Central
Frances,Miller,New Orleans,LA,shirt,80,red,2015-05-19,10388,Kirlin LLC,Louisiana,LA,South,West South Central
Frank,Grant,New Orleans,LA,shirt,20,red,2015-03-02,10124,"Fay, Schinner and Herman",Louisiana,LA,South,West South Central
Frank,Gutierrez,San Jose,CA,shirt,30,green,2016-10-02,10033,Stehr LLC,California,CA,West,Pacific
Frank,Hughes,El Paso,TX,shirt,90,green,2015-08-18,10447,Reinger and Sons,Texas,TX,South,West South Central
Frank,Nguyen,Seattle,WA,shirt,10,green,2016-10-28,10294,"Langosh, Graham and Prohaska",Washington,WA,West,Pacific
